,materia,departamento,epoca,año,comentarios,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
10,Administracion de Proyectos Informaticos,Computación,Segundo Cuatrimestre,2004,"['A mi me gustó la materia, pero no es para cualquier alumno.\n Hacen falta mas docentes como el profesor Cukier en la facultad.\n  ', 'La materia es buena para los que quieren llevarse un panorama distinto sobre las tecnicas y la administración de proyectos. Me pareció muy interesante la parte sobre el enfoque social y humano.\n ', 'la materia es muy interesante y alberto sabe muchisimo del tema. no es para matematicos!']",6d7152098cc336916f75c2f6f471f6e8,87527332a7d6a0eff612eeddd3d1a8e2,97f6b8e3c941dae9f789239702dcf1a4,97f6b8e3c941dae9f789239702dcf1a4,c57c47500ab11c9c12b26663568ad99c,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,e06289d55f2f4d07881be31f99c7e8bf,e06289d55f2f4d07881be31f99c7e8bf,c57c47500ab11c9c12b26663568ad99c,047628aa820aae56c20b2bc90a09da2d,87527332a7d6a0eff612eeddd3d1a8e2,e06289d55f2f4d07881be31f99c7e8bf,047628aa820aae56c20b2bc90a09da2d,6d7152098cc336916f75c2f6f471f6e8
11,Administracion de Proyectos Informaticos,Computación,Primer Cuatrimestre,2004,"['Creo que debería haber más materias como esta, que permitan ver el bosque más alla de un árbol.\nMe pareció la única materia de la carrera que ve más alla de la computación (aunque sin excluirla).\nAlberto un capo ! aunque al principio estaba preocupado por su tema en el CD, después se pudo abstraer de eso ( o por lo menos así lo demostró ) y las clases fueron excelentes.\nUn placer haber podido cursar la materia y por suerte, otros tendrán la misma posibilidad.\n Adrian', 'En la mayoría de las preguntas en las que respondí NS/NC es porque considero que no aplican al formato de la materia. Ej: no hay laboratorio.', 'En primer lugar es muy difícil trasmitir mi impresión de lo que ha sido cursar esta materia, pero haré el mejor esfuerzo.\n La materia nos introduce en un mundo que muchas veces pasa junto a nosotros y no tenemos las herramientas o la formación para detectar, aprovechar y/o mejorar. Dada nuestra formación es común que a lo largo de los años nuestro perfil crezca en cualquier empresa y un día nos encontramos con que estamos liderando un grupo, o siendo lider de un proyecto… Entonces ese día nos preocupamos y vamos a alguna biblioteca/librería y compramos unos libros de Administración de proyectos, aprendemos sobre procesos, tecnologías y nos lanzamos a implementarlos…. Pero el mundo es mucho mas que ello, y entonces muchas veces ayudamos a incrementar la larga lista de proyectos que fracasan…\n “El camino al fracaso esta adoquinado con proyectos que han fracasado” porque? Bueno API responde esta pregunta desde raíz, no solo desde el proyectar, sino desde la concepción de la idea, y mucho mas…\n Los “stakeholders” de la materia no solo son alumnos que estén finalizando la carrera, sino que considero que es útil cuando a un le interesa realmente la administración de proyectos informáticos… los 2 puntos o incluso la nota no importan luego de la 3 o 4 clase, uno se da cuenta que la materia vale mucho mas que eso, y la entropía de las clases es alta siempre.\n La materia no solo se basa en la experiencia del profesor Cukier, sino también de los que participan de la clase, y es entonces donde las experiencias que muchas veces no analizamos empiezan a tomar color y en con eso cuando uno comprende los conceptos, los adopta y proyecta en el ámbito laboral, personal e incluso en la investigación.\n Este curso tiene mucho valor agregado… el asistir a una conferencia de 1ra línea mundial y ver el mismo grafico que hace unos dias he visto en API me ha mostrado que las cosas que recibimos son de 1ra línea… muchas de ellas básicas para alguien que cursa un MBA, pero no cualquiera las recibe, de hecho me encuentro en un proyecto con una persona recibida de ciencias económicas donde estos conceptos son nuevos para ella o carece de la proyección de los mismos para con el proyecto que nos reúne.\n En definitiva API es una materia altamente recomendable para todo aquel que si visión trascienda la tecnología… Creo que es un buen punto de partida para expandir nuestra preparación en Exactas. Sin duda un curso similar costaría al alumno muchísimo dinero, por eso si uno habla simplemente en estos términos la materia representa una joyita en la lista de materias de la Fac. o también se podría decir que es la frutilla de la torta luego de las materias obligatorias y va mas allá de Ingenieria del Software I y II.\n Dentro de las cosas negativas… el esfuerzo por levantarse un sábado y cursar de 10 a 14 es alto, pero bien vale la pena.\n Los trabajos prácticos, son prácticos y aportan mucho… pero hay que lograr que 3 personas logren plasmar la visión de la empresa en 100 palabras… lleva su tiempo =)\n En resumen muy buena materia.. súper recomendable.\n Fernando De Simoni\nLU 012/97']",97f6b8e3c941dae9f789239702dcf1a4,6d7152098cc336916f75c2f6f471f6e8,6d7152098cc336916f75c2f6f471f6e8,97f6b8e3c941dae9f789239702dcf1a4,c47fe66997021c5741e60130af82617c,4911829e7ae2284e07842f2de167b027,4911829e7ae2284e07842f2de167b027,4911829e7ae2284e07842f2de167b027,7f3601686fe5a7acfe83c97a0d93697c,7f3601686fe5a7acfe83c97a0d93697c,c47fe66997021c5741e60130af82617c,c47fe66997021c5741e60130af82617c,210d73bcfef64a3f37aa3165a9d540fb,fa990c01fa272e20101b6f2b2d1168b8,2816d7c10e9775dab506924938d4777c,7acc8db7ceabe8e06a7f534504727dc0
12,Administracion de Proyectos Informaticos,Computación,Segundo Cuatrimestre,2003,"['A veces los temas fueron tratados en demasiado tiempo cuando no era necesario, tal vez con demasiadas vueltas y hubo un par de clases que se extendieron mas alla del horario de finalizacion establecido.\nLos contenidos son importantes, tal vez utiliza mucho tiempo de las primeras clases en aclaraciones sobre el tipo de alumno que se espera curse la materia.\nPasando a la parte buena, aprendi cosas interesantes y me parece una materia util. Lastima que haya que levantarse temprano :(']",1cc6796314bd6fc7b4d9784d50c9be20,1cc6796314bd6fc7b4d9784d50c9be20,1e205d992d6bb37b6efb09f7d5f2282d,37b22a13a649ff2294b2da671d7b5fd2,9fa4aee1ed211c5a654418b72fbcfb97,7176cf5b8e1a51b5fe089e00d895153b,7176cf5b8e1a51b5fe089e00d895153b,888f2867ffd2dc4bbc8954418fb3c023,43584484c607e2574c237e4a77b76278,9fa4aee1ed211c5a654418b72fbcfb97,56a29b79d3b7ae97d213e24c82ee01f4,37b22a13a649ff2294b2da671d7b5fd2,1cc6796314bd6fc7b4d9784d50c9be20,56a29b79d3b7ae97d213e24c82ee01f4,37b22a13a649ff2294b2da671d7b5fd2,56a29b79d3b7ae97d213e24c82ee01f4
13,Administracion de Proyectos Informaticos,Computación,Primer Cuatrimestre,2003,['La materia resulta de suma utilidad para adquirir los conceptos necesarios para la administración de proyectos. '],fd8daf3a7c9426346413863c8d54cab2,59ef784f36b423aee4d2d6c5b3a610fb,59ef784f36b423aee4d2d6c5b3a610fb,97f6b8e3c941dae9f789239702dcf1a4,1fe61e62d7ebbd9ea83c2b1d9c5469bd,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,3c41c0ef016d0e3a8431c6475a126534,1fe61e62d7ebbd9ea83c2b1d9c5469bd,3c41c0ef016d0e3a8431c6475a126534,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,59ef784f36b423aee4d2d6c5b3a610fb,c95162abfe3cc2010a1d0f504ba07fe9
14,Administracion de Proyectos Informaticos,Computación,Segundo Cuatrimestre,2002,"['Esta es, por su temática, una de las más importantes materias que he cursado en toda mi carrera. Todas las cuestiones técnicas frecuentemente resultan irrelevantes en su aplicación cuando no se tienen en cuenta las problemáticas tratadas en esta materia. Además, destaco la experiencia y calidad docente del Lic. Cukier, quien logra transmitir sus conocimientos de un modo inmejorable. En tiempos en que (con o sin justicia) suele criticarse el aparente autismo cientificista de esta Facultad, se necesitan más docentes como él y más materias como ésta.\n']",dd10e7d57e53d63d6da53d63d5678a9d,fd8daf3a7c9426346413863c8d54cab2,512f2babfda15422d0c27af68cbb8915,59ef784f36b423aee4d2d6c5b3a610fb,1fe61e62d7ebbd9ea83c2b1d9c5469bd,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d8caf1f9510fe900ccc43aa567b11c69,cd554061198c191be45bbdc207602460,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,dd10e7d57e53d63d6da53d63d5678a9d,1fe61e62d7ebbd9ea83c2b1d9c5469bd,97166c413b1a0cd76298e1746d97caf5,26c57ffa19aa44afab4617c24e06fc22
15,Administracion de Proyectos Informaticos,Computación,Primer Cuatrimestre,2002,"['La correlatividad de la materia me pareció excesiva.\n', 'La materia realmente me ayudo mucho en mi tarea laboral , creo que \ndeberia haber mas materias de este tipo en la carrera', 'Me parecen valiosos los conocimientos adquiridos en esta materia sobre el final de la carrera, sobre todo para aquellos que tenemos un perfil más comercial o empresarial y no tan académico, y que estamos insertados o deseamos insertarnos exitósamente en el mercado laboral.\n Sería valioso contar con toda la documentación presentada en clase (transparencias) en todo momento, y principalmente al momento de estudiar para el examen.\n El examen debería ser a libro abierto, de la misma manera que debería serlo todas las materias de la facultad.\n Sería bueno contar con más material de lectura para reforzar los conocimientos adquiridos en clase.', 'Una materia difernte, dentro de una carrera monolitica']",f3c82c9444352c5040dafc9fdcf47e7c,df3e1cd42e4bbfaf332fe0ae8f86e06a,a5779282cbac197e48e0b47aff4602e4,a5779282cbac197e48e0b47aff4602e4,f6d179a980ae397318586fde02fd9306,c515df9b0005c53cdd9e4fdbd3f9a399,c515df9b0005c53cdd9e4fdbd3f9a399,c515df9b0005c53cdd9e4fdbd3f9a399,ba0985f0e5378999814f44ac28d4b9f2,9827f92ba30324052d04fd763f1ca946,3c41c0ef016d0e3a8431c6475a126534,605863c45f4c08315b604fef6c4c235d,db607a47c78d2ce8749e59a57906043b,4c7f64e617c6f937a035adaede73c02c,9e124c848bf48a9b41065217abbf2fa6,7acc8db7ceabe8e06a7f534504727dc0
16,Advanced Fluorescence Microscopy Techniques.dynamis Through The Microscope Fluorescence Correlation,D-física,Segundo Cuatrimestre,2007,"['--', 'Excelente curso', 'me parece MUY interesante poder contar con este tipo de cursos que nos permiten interactuar directamente con cientificos del mas alto nivel.\nEn este caso el Dr Gratton demostró dominar ampliamente la asignatura que imparte. Agradezco el dictado de cursos como este!!!!']",97f6b8e3c941dae9f789239702dcf1a4,68025f32c044cec7e617407ba9552d36,512f2babfda15422d0c27af68cbb8915,a5779282cbac197e48e0b47aff4602e4,68025f32c044cec7e617407ba9552d36,8448da180af53c53d5e8e4ef4c67c0bf,8448da180af53c53d5e8e4ef4c67c0bf,3fd8f5855c458825d3141a21f0c718c3,87527332a7d6a0eff612eeddd3d1a8e2,df3e1cd42e4bbfaf332fe0ae8f86e06a,512f2babfda15422d0c27af68cbb8915,87527332a7d6a0eff612eeddd3d1a8e2,48da0f8d69db576ed268f721d66cd6bb,6ca2081aa6bd84910520731d0a2f6318,59ef784f36b423aee4d2d6c5b3a610fb,c95162abfe3cc2010a1d0f504ba07fe9
17,Advances In Technologies For High Resolutions In Vivo Microscopy.,D-secretaria Academica,Segundo Cuatrimestre,2006,"['El curso fue demasiado desorganizado. Muy poco antes del comienzo de las clases no teniamos ni idea del programa de clases. La coordinacion entre clases fue muy precaria. Me parece que se puede aprovechar mejor tantos profesores de excelente nivel si hubiera una presencia mas fuerte y constante de los conceptos de fondo en cada clase. Creo que es uno de los puntos mas flojos.\nCreo que el curso tiene mucho por mejorar, pero me parece fundamental que se mantenga ese espacio para la docencia en una rama cientifica tan importante.', 'Este fue un curso muy intensivo y de un nivel excelente. Seguramente no fue facil organizarlo y concretarlo. Por eso quiero destacar la tarea de Lia Pietrasanta y de Tom Jovin porque todos los días que duró el curso estuvieron totalmente dispuestos a resolver las preguntas y los problemas que pudieran surgir, no solo en lo académico sino también en la organización.', 'Me pareció que el curso podria haberse aprovechado muchismo mas. Se quisieron dar muchisimos temas a costa de darlos todos en forma  absolutamente superficial. Trajeron muchos profesores interesantes y no dejaron nada de tiempo para discutir con ellos. Me pareció que se desaprovechó la posibilidad de tener un curso de excelencia.']",a31a52c58c3863ad38117b19fe833b69,f3c1a0c44df8bcca61ede9d7dba0e44d,ad31217190c1cd6405feb3d7061c3e38,b7ec33428a788bc02aabf25ce618e14c,ff3a52fb4bd80f0f614f8e787b40e203,6540eb10634d10be9fd00bd6d21f40e1,6461ec12b57f3ae7c2c9baece27f6d6c,1145943d6755fd06e793519a3b71999b,c1452261fa82968918c0cf416ed4bac9,6361cc8a293b90298df3d31ec97e20aa,cd554061198c191be45bbdc207602460,6b13b71488af0884afa645345807b25f,b58b8fd7609065a5b21e962ef0176058,192c376793445bf17669e4bab4843d2f,6ea3f93fc79164fb3d2911ff4b5d3875,ed5769b8701ca90646c17e86be2f24e7
18,Agrometeorologia y Desarrollo Sustentable,D-ciencias de la Atmósfera y Los Océanos,Segundo Cuatrimestre,2010,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
19,Aguas Continentales,Maestría en Ciencias Ambientales,Segundo Cuatrimestre,2004,['Es una materia un poco extensa y creo que requeriría un poco mas de tiempo por la cantidad de contenidos.'],97f6b8e3c941dae9f789239702dcf1a4,8d5ce8df15501b80e996366fa5ebbb53,97f6b8e3c941dae9f789239702dcf1a4,97f6b8e3c941dae9f789239702dcf1a4,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,59ef784f36b423aee4d2d6c5b3a610fb,39880f7bd00d1c60bfd87e617f15ca7b,39880f7bd00d1c60bfd87e617f15ca7b,97f6b8e3c941dae9f789239702dcf1a4,0b45282c5909f51c75adffd65d8581fe
20,Aleman Cientifico y Tecnico,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
21,Aleman Cientifico y Tecnico,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,3c41c0ef016d0e3a8431c6475a126534,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,1fe61e62d7ebbd9ea83c2b1d9c5469bd,fd8daf3a7c9426346413863c8d54cab2,59ef784f36b423aee4d2d6c5b3a610fb,fd8daf3a7c9426346413863c8d54cab2,59ef784f36b423aee4d2d6c5b3a610fb,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,1fe61e62d7ebbd9ea83c2b1d9c5469bd,c95162abfe3cc2010a1d0f504ba07fe9
22,Aleman Cientifico y Tecnico,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
23,Aleman Cientifico y Tecnico,Secretaría Académica,,,[],3c41c0ef016d0e3a8431c6475a126534,59ef784f36b423aee4d2d6c5b3a610fb,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,1fe61e62d7ebbd9ea83c2b1d9c5469bd,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
24,Aleman Cientifico y Tecnico,Secretaría Académica,,,[],1fe61e62d7ebbd9ea83c2b1d9c5469bd,fd8daf3a7c9426346413863c8d54cab2,59ef784f36b423aee4d2d6c5b3a610fb,fd8daf3a7c9426346413863c8d54cab2,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
25,Aleman Cientifico y Tecnico,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c8a822035335b4167423a45211180a08,c8a822035335b4167423a45211180a08,f049bea8ccce5a0f2dddd41ea5c4ea4a,f049bea8ccce5a0f2dddd41ea5c4ea4a,f049bea8ccce5a0f2dddd41ea5c4ea4a,f049bea8ccce5a0f2dddd41ea5c4ea4a,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,db8a2b564851e06d6273e597c5ed112d,f86ee846fb60bca5e434cbc1932c27db,f86ee846fb60bca5e434cbc1932c27db
26,Aleman Cientifico y Tecnico,Secretaría Académica,,,"['Este curso, como cualquiera de los cursos de idiomas de esta facultad, deberia ser cuatrimestral, al menos podria dividirse en 2 modulos cuatrimestrales, de modo que el alumno pueda cursar un modulo un año y otro modulo otro año, si no puede coordinar el horario con el resto de las materias (al ser el resto de las materias cuatrimestrales, se hace muy dificil planear y sobre todo poder seguir con el curso en el segundo cuatrimestre). Esto vale tanto para los alumnos como para los docentes que quieren cursarlo, que tambien estan sujetos al sistema cuatrimestral para dar clases. Si esto se cumple, pienso que habria mas oferta de alumnos para el nivel II o incluso para mas niveles, los cuales serian bastante utiles, dado la dificultad del idioma aleman.\nOtra posibilidad interesante, ademas del curso existente, seria instaurar algun sistema de clases de consultas, para los alumnos que ya cursaron el nivel I y deseen hacer preguntas sobre textos que leen.\nLa primer afirmacion de la encuesta resulta ambigua: de la forma que esta formulada implica que el programa era conocido PREVIAMENTE por los alumnos, lo que quiere decir que la materia resulta repetitiva y, por lo tanto, no es algo bueno (o sea, no deberia recibir la valoracion 5, como el resto de las preguntas) (asi lo entendi). Creo que deberia hacer referencia a si hubo coordinacion con las teoricas y practicos o algo asi. ']",fe9beea7480fdd9b00e1750cdbe41757,f86ee846fb60bca5e434cbc1932c27db,df3e1cd42e4bbfaf332fe0ae8f86e06a,df3e1cd42e4bbfaf332fe0ae8f86e06a,09bde9164ec9110ea642478568e9cf46,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,b784e595ba932f40ea4099ae89240e60,fd8daf3a7c9426346413863c8d54cab2,f86ee846fb60bca5e434cbc1932c27db,fd8daf3a7c9426346413863c8d54cab2,c8a822035335b4167423a45211180a08,fd8daf3a7c9426346413863c8d54cab2,c8a822035335b4167423a45211180a08,c8a822035335b4167423a45211180a08,c95162abfe3cc2010a1d0f504ba07fe9
27,Aleman Cientifico y Tecnico II Taller de Lectura,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,97f6b8e3c941dae9f789239702dcf1a4,97f6b8e3c941dae9f789239702dcf1a4
28,Aleman Cientifico y Tecnico II Taller de Lectura,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,97f6b8e3c941dae9f789239702dcf1a4,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,9e14566bb96bcb9c7dfd8fcb340531a8
29,Aleman Cientifico y Tecnico II Taller de Lectura,Secretaría Académica,,,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,1fe61e62d7ebbd9ea83c2b1d9c5469bd,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
30,Aleman Cientifico y Tecnico II Taller de Lectura,Secretaría Académica,,,[],39880f7bd00d1c60bfd87e617f15ca7b,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,c95162abfe3cc2010a1d0f504ba07fe9
,materia,departamento,epoca,año,comentarios,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
0,Algebra Conmutativa,P-matemática,Primer Cuatrimestre,2012,[],fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,fd8daf3a7c9426346413863c8d54cab2,97f6b8e3c941dae9f789239702dcf1a4,9c8c4e7d579c0f113663f42e817734c1,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,97f6b8e3c941dae9f789239702dcf1a4,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,97f6b8e3c941dae9f789239702dcf1a4,97f6b8e3c941dae9f789239702dcf1a4,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,c95162abfe3cc2010a1d0f504ba07fe9
1,Algebra de Hopf y Sus Aplicaciones Sobre Anillos,Matemática,Primer Cuatrimestre,2002,['No completo la encuesta porque soy la unica alumna de la materia'],1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,d31376fb121cf7b3aaa510d93cbb75f0,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,1fe61e62d7ebbd9ea83c2b1d9c5469bd,1fe61e62d7ebbd9ea83c2b1d9c5469bd,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,d32e1dffc8a7c7cc82786c2ea1eee516,1fe61e62d7ebbd9ea83c2b1d9c5469bd
